,Volume m3,Ground Surface m2,Amount Buildings,Surface Build %,Surface Total,Inset 1,Inset 2,Inset 3,Inset 4,Inset 5,Inset 6,Inset 7,Inset 8,Inset 9,Height 1,Height 2,Height 3,Height 4,Height 5,Height 6,Height 7,Height 8,Height 9,Roof 1,Roof 2,Roof 3,Roof 4,Roof 5,Roof 6,Roof 7,Roof 8,Roof 9,SL %,SVF %
115,3271.3,410.04,6,25.6,2341.76,0.53,0.0,0.86,0.0,0.3,0.77,0.0,0.59,0.52,7.42,0.0,4.77,0.0,4.24,13.18,0.0,11.12,3.05,1,0,1,0,0,0,0,1,0,63.29,66.23
116,292.44,30.16,1,1.9,273.32,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,92.75,93.17
117,797.97,83.38,1,5.2,516.31,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,88.5,89.36
118,1401.6,165.42,3,10.3,1102.47,0.0,0.6,0.0,0.0,0.68,0.33,0.0,0.0,0.0,0.0,8.16,0.0,0.0,7.52,13.41,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,75.72,80.12
119,5349.76,743.97,8,46.5,3687.58,0.71,0.61,0.0,0.59,0.58,0.87,0.89,0.81,0.65,3.34,4.53,0.0,3.82,11.96,6.9,8.67,10.95,4.98,1,0,0,0,1,0,0,1,0,50.08,48.33
120,1475.51,193.2,3,12.1,1131.54,0.0,0.0,0.0,0.39,0.8,0.54,0.0,0.0,0.0,0.0,0.0,0.0,7.42,6.9,9.34,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,78.32,79.53
121,3123.98,339.89,7,21.2,2415.06,0.39,0.0,0.46,0.57,0.0,0.67,0.65,0.43,0.41,10.36,0.0,4.72,8.62,0.0,7.08,13.77,10.22,7.77,1,0,0,0,0,0,0,0,0,60.42,61.45
122,2235.78,302.69,3,18.9,1473.43,0.72,0.0,0.0,0.63,0.0,0.0,0.89,0.0,0.0,3.27,0.0,0.0,7.5,0.0,0.0,10.02,0.0,0.0,0,0,0,1,0,0,0,0,0,78.64,81.97
123,629.43,61.85,2,3.9,564.31,0.36,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,8.08,0.0,0.0,0.0,0.0,11.46,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,87.58,89.31
124,967.91,199.56,3,12.5,906.59,0.0,0.0,0.68,0.0,0.0,0.0,0.6,0.55,0.0,0.0,0.0,3.05,0.0,0.0,0.0,8.96,2.6,0.0,0,0,1,0,0,0,1,0,0,86.03,85.28
125,1839.47,263.92,7,16.5,1689.73,0.36,0.38,0.35,0.37,0.75,0.53,0.0,0.33,0.0,8.29,2.48,4.23,11.27,8.63,3.04,0.0,10.59,0.0,0,1,0,1,1,0,0,0,0,64.44,68.95
126,1125.03,182.4,3,11.4,1018.77,0.0,0.0,0.0,0.76,0.0,0.35,0.56,0.0,0.0,0.0,0.0,0.0,2.5,0.0,9.75,11.49,0.0,0.0,0,0,0,1,0,0,0,0,0,82.64,84.03
127,1360.12,215.95,3,13.5,1004.43,0.82,0.0,0.0,0.32,0.0,0.0,0.0,0.66,0.0,8.85,0.0,0.0,3.02,0.0,0.0,0.0,3.17,0.0,0,0,0,1,0,0,0,1,0,79.73,84.41
128,3597.44,461.34,8,28.8,2716.58,0.64,0.46,0.66,0.35,0.88,0.61,0.0,0.36,0.35,3.7,5.74,8.66,3.51,7.93,13.05,0.0,3.52,13.99,1,1,0,0,0,0,0,0,0,52.81,59.44
129,2756.47,412.76,6,25.8,2205.52,0.38,0.0,0.0,0.38,0.6,0.85,0.0,0.38,0.9,9.8,0.0,0.0,9.7,10.29,3.52,0.0,5.05,7.12,1,0,0,1,1,1,0,0,0,68.11,67.71
130,2234.14,260.54,4,16.3,1690.67,0.0,0.87,0.0,0.0,0.0,0.0,0.44,0.45,0.56,0.0,6.57,0.0,0.0,0.0,0.0,13.55,6.27,11.82,0,1,0,0,0,0,0,0,1,73.32,73.45
131,915.32,154.7,2,9.7,721.58,0.77,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,84.56,89.26
132,582.39,98.06,2,6.1,578.88,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,12.58,0.0,0.0,0.0,0.0,3.49,0,0,0,1,0,0,0,0,0,90.14,89.64
133,2275.2,286.46,4,17.9,1572.48,0.79,0.57,0.0,0.0,0.0,0.0,0.73,0.0,0.37,9.94,5.93,0.0,0.0,0.0,0.0,8.25,0.0,2.63,1,0,0,0,0,0,0,0,1,71.38,76.93
134,2655.47,472.42,6,29.5,2194.29,0.7,0.5,0.0,0.82,0.0,0.0,0.61,0.88,0.33,3.84,3.78,0.0,3.83,0.0,0.0,6.42,7.76,10.82,1,1,0,1,0,0,1,0,1,65.74,66.88
135,2906.67,274.12,6,17.1,2205.78,0.39,0.39,0.0,0.39,0.0,0.51,0.52,0.0,0.74,13.33,3.06,0.0,10.4,0.0,8.03,12.7,0.0,12.17,1,1,0,0,0,1,0,0,1,66.52,67.07
136,3885.46,480.25,7,30.0,2818.24,0.0,0.35,0.72,0.72,0.6,0.6,0.84,0.35,0.0,0.0,10.46,5.89,13.43,12.08,2.93,6.61,4.34,0.0,0,0,0,1,1,0,1,0,0,56.91,59.76
137,1301.67,143.04,2,8.9,878.77,0.0,0.72,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,11.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,0,0,1,0,0,80.58,85.28
138,1364.25,195.1,5,12.2,1210.7,0.59,0.0,0.0,0.0,0.39,0.4,0.48,0.45,0.0,10.97,0.0,0.0,0.0,2.02,5.85,3.11,9.1,0.0,0,0,0,0,0,0,0,1,0,74.83,77.56
139,3387.51,368.6,9,23.0,2628.41,0.75,0.37,0.3,0.48,0.3,0.49,0.36,0.65,0.42,13.01,8.27,2.52,7.06,10.57,3.85,2.6,10.35,12.52,0,0,1,0,1,0,0,1,1,53.81,58.32
140,4186.59,436.77,7,27.3,2866.27,0.85,0.61,0.33,0.55,0.0,0.39,0.33,0.0,0.83,12.82,8.69,9.87,11.99,0.0,3.53,11.26,0.0,6.62,0,1,1,1,0,1,0,0,0,51.0,59.81
141,3232.21,449.59,6,28.1,2426.71,0.84,0.0,0.0,0.8,0.42,0.38,0.76,0.0,0.53,10.85,0.0,0.0,7.09,8.82,12.58,2.4,0.0,4.39,1,0,0,1,1,1,0,0,0,60.03,65.42
142,442.52,116.24,2,7.3,488.26,0.74,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,7.51,0.0,0.0,0,0,0,0,0,0,1,0,0,90.03,91.67
143,4087.5,543.31,8,34.0,3039.83,0.36,0.83,0.59,0.4,0.73,0.6,0.58,0.0,0.71,5.4,2.02,8.37,2.96,9.83,11.25,9.18,0.0,10.37,1,0,0,0,0,0,1,0,0,48.81,54.15
144,3844.47,401.08,6,25.1,2605.92,0.47,0.0,0.62,0.35,0.0,0.76,0.66,0.0,0.72,7.98,0.0,5.6,5.13,0.0,12.83,6.35,0.0,13.34,1,0,1,0,0,1,0,0,1,60.85,63.13
145,2129.12,206.03,3,12.9,1278.06,0.6,0.0,0.0,0.0,0.0,0.84,0.0,0.3,0.0,6.4,0.0,0.0,0.0,0.0,13.3,0.0,2.89,0.0,1,0,0,0,0,0,0,1,0,77.46,80.22
146,4103.73,498.99,7,31.2,2895.84,0.0,0.68,0.32,0.0,0.86,0.86,0.53,0.34,0.59,0.0,3.68,3.9,0.0,8.91,9.28,4.72,12.98,12.99,0,0,0,0,1,1,0,1,1,59.84,61.03
147,3335.53,314.4,4,19.6,2134.72,0.65,0.0,0.0,0.0,0.0,0.66,0.44,0.0,0.85,12.58,0.0,0.0,0.0,0.0,12.33,7.65,0.0,9.2,1,0,0,0,0,1,1,0,0,71.1,71.34
148,2054.98,183.9,2,11.5,1254.98,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,10.38,0.0,0.0,12.96,0.0,0,0,0,0,1,0,0,0,0,81.21,80.96
149,3891.47,379.27,5,23.7,2409.82,0.85,0.45,0.0,0.0,0.0,0.61,0.0,0.85,0.35,11.24,4.12,0.0,0.0,0.0,11.24,0.0,11.03,7.36,0,0,0,0,0,1,0,1,0,63.29,65.12
150,5219.12,752.41,9,47.0,3882.35,0.76,0.41,0.49,0.78,0.64,0.76,0.87,0.75,0.57,13.38,10.92,2.46,5.9,5.85,6.87,2.87,5.96,11.32,0,0,1,1,0,1,0,1,1,41.96,44.88
151,3517.54,517.24,8,32.3,2768.37,0.87,0.75,0.32,0.5,0.0,0.54,0.34,0.5,0.77,3.77,8.35,7.92,2.67,0.0,11.69,4.65,7.95,8.25,0,1,1,1,0,1,0,0,0,51.13,56.05
152,646.25,63.19,1,3.9,465.77,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,90.72,93.18
153,2892.26,563.19,6,35.2,2473.87,0.6,0.0,0.71,0.0,0.82,0.0,0.73,0.66,0.81,9.83,0.0,4.08,0.0,3.28,0.0,4.88,7.77,3.71,1,0,1,0,1,0,1,0,1,59.86,61.06
154,1784.98,226.93,5,14.2,1525.98,0.0,0.0,0.0,0.67,0.36,0.0,0.44,0.59,0.39,0.0,0.0,0.0,4.25,7.83,0.0,11.87,11.42,5.31,0,0,0,0,1,0,0,1,0,77.01,75.11
155,1222.76,174.43,3,10.9,948.88,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.77,0.47,0.0,0.0,0.0,5.11,0.0,0.0,0.0,7.44,7.31,0,0,0,0,0,0,0,0,0,86.69,83.33
156,4405.12,585.88,9,36.6,3399.12,0.78,0.65,0.46,0.46,0.73,0.68,0.45,0.57,0.57,3.16,3.86,8.96,8.61,10.93,11.85,10.0,10.59,2.25,0,1,0,1,0,0,1,1,0,43.74,48.71
157,4639.17,605.38,9,37.8,3462.33,0.36,0.39,0.65,0.63,0.75,0.79,0.7,0.73,0.31,11.47,4.36,3.86,7.68,5.39,9.97,3.96,13.09,11.29,1,0,0,0,1,0,1,1,0,47.65,49.81
158,4617.26,582.19,8,36.4,3308.62,0.77,0.0,0.39,0.58,0.47,0.7,0.4,0.85,0.76,12.0,0.0,6.56,5.68,8.8,10.38,4.13,6.7,5.63,1,0,1,1,1,0,0,1,1,50.94,51.68
159,4949.95,534.65,9,33.4,3583.75,0.8,0.49,0.53,0.48,0.64,0.72,0.41,0.54,0.48,13.29,6.21,6.61,3.14,4.72,9.39,13.09,13.38,10.59,0,0,1,0,1,1,0,0,1,44.33,49.46
160,1634.7,197.43,4,12.3,1398.65,0.0,0.51,0.0,0.36,0.44,0.0,0.0,0.0,0.73,0.0,11.07,0.0,10.32,11.42,0.0,0.0,0.0,5.3,0,0,0,1,1,0,0,0,1,73.06,75.51
161,2183.49,239.9,3,15.0,1472.11,0.49,0.0,0.0,0.72,0.77,0.0,0.0,0.0,0.0,10.27,0.0,0.0,5.51,11.72,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,73.74,78.05
162,1080.74,102.05,2,6.4,793.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,8.58,0,0,0,0,0,0,0,1,0,91.86,87.32
163,6220.88,592.78,9,37.0,4212.98,0.51,0.48,0.47,0.8,0.59,0.73,0.35,0.77,0.63,11.91,9.39,12.92,13.67,13.64,11.75,4.19,2.71,12.87,0,0,1,0,0,1,1,0,1,42.7,45.64
164,208.27,19.99,1,1.2,226.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,0.0,0,0,0,0,0,0,0,0,0,96.33,94.86
165,4219.82,446.74,6,27.9,2832.2,0.48,0.8,0.0,0.32,0.77,0.0,0.66,0.72,0.0,12.78,3.98,0.0,5.28,13.6,0.0,8.01,11.9,0.0,1,1,0,1,0,0,1,0,0,58.99,62.63
166,2500.67,262.93,2,16.4,1425.42,0.84,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,9.17,0.0,0.0,0.0,0.0,9.82,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,74.24,80.14
167,3530.81,475.34,6,29.7,2602.11,0.0,0.61,0.0,0.5,0.81,0.69,0.74,0.61,0.0,0.0,12.89,0.0,2.94,7.71,13.22,3.82,2.31,0.0,0,1,0,1,1,1,1,1,0,60.02,62.77
168,1793.2,267.93,4,16.7,1445.96,0.7,0.0,0.0,0.35,0.0,0.86,0.39,0.0,0.0,2.63,0.0,0.0,8.05,0.0,8.3,10.9,0.0,0.0,1,0,0,1,0,1,0,0,0,72.49,75.67
169,4419.19,482.6,8,30.2,3172.34,0.33,0.44,0.46,0.6,0.66,0.0,0.74,0.31,0.87,9.89,12.61,9.07,11.84,4.73,0.0,9.34,9.83,9.24,0,1,0,0,0,0,0,0,0,52.07,53.3
170,393.96,77.89,1,4.9,351.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0,0,0,0,0,0,0,0,1,96.8,94.34
171,1172.47,148.98,3,9.3,919.1,0.39,0.0,0.49,0.0,0.67,0.0,0.0,0.0,0.0,3.12,0.0,8.27,0.0,9.28,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,78.46,82.0
172,2997.42,366.71,6,22.9,2324.47,0.36,0.0,0.0,0.0,0.66,0.76,0.55,0.7,0.35,7.52,0.0,0.0,0.0,8.2,2.83,11.1,11.65,12.71,1,0,0,0,0,1,1,0,1,69.08,66.38
173,2900.89,418.16,6,26.1,2305.58,0.0,0.84,0.41,0.42,0.0,0.34,0.75,0.78,0.0,0.0,5.19,8.65,9.54,0.0,13.53,7.82,5.62,0.0,0,1,1,0,0,0,0,0,0,60.62,63.98
174,3314.35,390.1,5,24.4,2227.58,0.0,0.46,0.63,0.0,0.31,0.88,0.0,0.0,0.85,0.0,4.55,6.02,0.0,12.57,12.36,0.0,0.0,6.35,0,0,0,0,0,1,0,0,1,71.28,72.39
175,418.49,79.8,1,5.0,346.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0,0,0,0,0,0,0,0,0,94.71,93.03
176,1085.05,108.48,2,6.8,840.11,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,12.48,0.0,0,0,0,0,0,0,1,1,0,91.14,87.47
177,6984.33,713.16,7,44.6,4343.59,0.61,0.0,0.75,0.74,0.83,0.87,0.63,0.82,0.0,13.41,0.0,12.42,11.42,6.46,6.69,11.8,9.96,0.0,0,0,1,1,1,0,0,1,0,45.14,48.08
178,3795.44,414.01,4,25.9,2402.59,0.87,0.0,0.82,0.0,0.52,0.0,0.79,0.0,0.0,8.75,0.0,10.32,0.0,13.16,0.0,6.68,0.0,0.0,1,0,1,0,1,0,0,0,0,56.31,66.51
179,317.68,57.8,2,3.6,347.72,0.0,0.36,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,6.87,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,89.79,91.5
180,475.32,53.91,2,3.4,473.75,0.0,0.37,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,13.73,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,88.28,89.79
181,5246.41,712.79,9,44.5,3891.74,0.83,0.34,0.37,0.77,0.89,0.46,0.82,0.58,0.68,11.88,12.71,12.66,7.5,3.82,9.18,4.7,10.06,4.79,1,0,1,1,0,0,0,0,0,42.78,46.62
182,4330.75,539.9,6,33.7,2920.01,0.79,0.84,0.83,0.58,0.0,0.0,0.43,0.7,0.0,2.82,8.06,13.67,4.36,0.0,0.0,8.77,8.83,0.0,1,0,1,1,0,0,0,1,0,49.96,60.46
183,3122.18,364.56,5,22.8,2121.77,0.0,0.6,0.88,0.42,0.0,0.34,0.0,0.0,0.79,0.0,8.18,6.73,9.85,0.0,4.64,0.0,0.0,11.45,0,0,0,0,0,1,0,0,1,65.12,69.43
184,365.38,85.65,1,5.4,329.22,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0,0,0,0,0,0,0,0,0,95.12,94.4
185,977.74,118.8,2,7.4,738.67,0.0,0.71,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0,1,0,0,0,0,0,0,0,82.67,86.81
186,860.07,130.16,3,8.1,781.85,0.55,0.0,0.0,0.0,0.0,0.0,0.56,0.34,0.0,8.14,0.0,0.0,0.0,0.0,0.0,5.23,6.27,0.0,1,0,0,0,0,0,0,0,0,83.43,85.64
187,2099.06,281.65,3,17.6,1445.68,0.61,0.77,0.0,0.0,0.79,0.0,0.0,0.0,0.0,7.07,6.53,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,70.58,78.31
188,1091.71,92.05,1,5.8,659.94,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,90.25,90.1
189,3982.86,565.57,6,35.3,2779.62,0.75,0.68,0.0,0.73,0.81,0.79,0.6,0.0,0.0,8.5,5.07,0.0,4.61,5.77,11.82,4.8,0.0,0.0,0,0,0,1,1,0,0,0,0,52.53,60.72
190,1440.15,151.71,2,9.5,930.33,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,7.08,0.0,0.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0,0,0,1,90.39,87.31
191,1574.15,280.39,3,17.5,1293.27,0.75,0.52,0.0,0.86,0.0,0.0,0.0,0.0,0.0,6.82,9.96,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,75.21,82.88
192,3579.96,397.06,7,24.8,2671.24,0.54,0.0,0.54,0.35,0.81,0.0,0.66,0.45,0.47,13.61,0.0,8.87,8.58,10.11,0.0,3.93,8.76,10.41,0,0,0,0,0,0,1,0,0,54.49,57.56
193,488.15,122.99,2,7.7,532.06,0.0,0.73,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0,1,0,0,0,0,0,0,0,87.69,89.71
194,1574.87,195.04,4,12.2,1343.31,0.0,0.0,0.51,0.0,0.67,0.0,0.53,0.0,0.32,0.0,0.0,2.6,0.0,8.09,0.0,11.01,0.0,13.8,0,0,1,0,1,0,1,0,1,77.2,76.91
195,6090.99,639.1,9,39.9,4206.68,0.71,0.65,0.33,0.41,0.6,0.55,0.75,0.61,0.89,12.41,11.42,13.72,11.22,10.83,5.32,10.82,10.44,5.39,0,0,0,1,1,0,1,0,0,41.35,43.11
196,972.14,136.89,2,8.6,751.9,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,6.84,0,0,0,0,1,0,0,0,0,85.21,85.13
197,6054.95,634.71,8,39.7,3890.9,0.67,0.88,0.48,0.34,0.56,0.6,0.89,0.75,0.0,9.86,13.78,6.8,12.13,7.57,8.54,9.43,5.98,0.0,0,1,1,0,1,0,0,0,0,41.71,48.53
198,3452.84,464.89,5,29.1,2462.85,0.0,0.89,0.0,0.0,0.58,0.0,0.67,0.5,0.89,0.0,4.72,0.0,0.0,11.17,0.0,6.29,12.92,7.47,0,0,0,0,0,0,0,1,1,65.64,64.11
199,1079.44,102.28,1,6.4,631.5,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,86.48,87.59
200,515.11,99.66,1,6.2,405.72,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,89.55,92.4
201,4162.34,419.67,4,26.2,2471.76,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.37,0.79,0.0,0.0,0.0,9.5,13.64,0.0,0.0,12.94,4.95,0,0,0,1,1,0,0,0,0,70.47,68.57
202,4537.67,416.23,6,26.0,2899.86,0.0,0.41,0.57,0.68,0.88,0.42,0.66,0.0,0.0,0.0,6.57,9.98,13.99,12.72,11.23,6.63,0.0,0.0,0,0,1,0,0,0,1,0,0,55.81,60.65
203,1941.44,189.99,2,11.9,1206.74,0.0,0.0,0.7,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,13.88,0.0,0.0,7.13,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,82.49,85.53
204,2289.48,275.69,3,17.2,1507.79,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.68,0.83,0.0,7.82,0.0,0.0,0.0,0.0,0.0,10.02,7.42,0,0,0,0,0,0,0,0,0,80.44,77.58
205,3321.44,414.64,6,25.9,2361.28,0.56,0.59,0.33,0.65,0.83,0.67,0.0,0.0,0.0,8.04,6.39,7.37,6.34,9.63,8.48,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,56.15,64.0
206,2168.68,349.93,7,21.9,1956.58,0.6,0.52,0.57,0.52,0.0,0.0,0.51,0.31,0.62,3.33,11.7,2.82,13.52,0.0,0.0,4.35,3.69,4.67,0,0,1,0,0,0,0,1,1,59.8,65.59
207,3687.35,428.43,7,26.8,2718.1,0.37,0.0,0.34,0.88,0.89,0.52,0.0,0.38,0.43,12.12,0.0,11.83,9.52,6.19,10.5,0.0,3.08,12.14,0,0,0,0,1,0,0,1,0,58.28,61.22
208,785.4,115.82,1,7.2,523.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0,0,0,0,0,0,0,0,0,96.21,92.77
209,4906.16,452.34,8,28.3,3351.27,0.36,0.48,0.77,0.6,0.37,0.36,0.82,0.0,0.54,11.38,10.31,13.64,2.39,13.76,5.58,13.57,0.0,10.64,0,1,0,1,0,0,1,0,0,47.15,53.64
210,3748.61,628.98,7,39.3,2778.76,0.0,0.72,0.88,0.32,0.89,0.48,0.0,0.77,0.73,0.0,12.94,2.61,2.12,5.76,5.64,0.0,6.34,4.89,0,0,0,0,0,0,0,0,0,58.04,60.82
211,3700.8,390.47,9,24.4,2846.45,0.44,0.85,0.33,0.31,0.49,0.48,0.38,0.52,0.44,4.62,13.03,13.33,9.21,11.15,10.66,6.46,3.68,6.02,0,1,0,0,0,0,1,0,1,48.78,55.78
212,1793.29,361.25,5,22.6,1515.15,0.43,0.85,0.0,0.66,0.0,0.73,0.0,0.38,0.0,2.58,6.27,0.0,6.86,0.0,3.24,0.0,2.21,0.0,1,0,0,0,0,1,0,1,0,65.15,72.68
213,1704.96,244.87,6,15.3,1561.6,0.33,0.0,0.0,0.54,0.46,0.0,0.54,0.31,0.61,3.85,0.0,0.0,4.51,4.68,0.0,12.99,9.29,5.7,1,0,0,1,1,0,0,1,1,73.76,73.25
214,3274.47,380.67,7,23.8,2484.92,0.39,0.59,0.41,0.43,0.0,0.35,0.85,0.66,0.0,2.43,11.36,10.23,4.53,0.0,13.33,6.98,10.94,0.0,0,0,0,0,0,1,1,0,0,58.38,61.71
215,1295.9,133.54,1,8.3,715.64,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,89.5,89.23
216,1650.31,213.6,3,13.3,1263.04,0.0,0.78,0.46,0.0,0.62,0.0,0.0,0.0,0.0,0.0,3.79,9.86,0.0,12.7,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,74.53,80.23
217,3886.02,454.84,7,28.4,2784.84,0.0,0.39,0.69,0.78,0.84,0.48,0.0,0.54,0.33,0.0,5.31,4.17,5.26,12.94,10.41,0.0,12.31,8.54,0,1,0,0,1,0,0,1,1,55.52,58.62
218,1707.05,219.89,2,13.7,1131.59,0.0,0.0,0.0,0.0,0.85,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,10.21,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,82.06,82.68
219,2832.71,263.51,4,16.5,1893.88,0.52,0.0,0.0,0.0,0.5,0.0,0.48,0.86,0.0,8.56,0.0,0.0,0.0,13.62,0.0,9.85,10.85,0.0,1,0,0,0,0,0,1,0,0,74.13,72.69
220,3973.39,566.2,7,35.4,2917.36,0.63,0.88,0.34,0.0,0.88,0.37,0.0,0.74,0.66,8.31,10.22,12.03,0.0,2.44,4.16,0.0,4.69,10.82,0,0,0,0,0,1,0,1,1,55.11,60.67
221,6059.66,521.55,7,32.6,3843.92,0.62,0.71,0.8,0.69,0.0,0.41,0.76,0.43,0.0,11.78,11.46,12.59,10.52,0.0,12.42,10.79,13.0,0.0,0,1,1,0,0,0,0,0,0,41.12,51.87
222,1583.57,239.11,2,14.9,1089.45,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,7.78,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0.0,0,0,0,0,0,0,0,1,0,81.58,83.66
223,3388.34,476.28,8,29.8,2655.92,0.59,0.56,0.31,0.51,0.72,0.0,0.73,0.48,0.62,5.51,8.42,4.76,6.48,9.11,0.0,9.22,7.09,2.95,0,1,1,1,0,0,0,1,0,52.26,56.59
224,3178.45,310.96,4,19.4,2019.05,0.48,0.62,0.0,0.0,0.0,0.84,0.66,0.0,0.0,12.74,6.14,0.0,0.0,0.0,13.24,7.68,0.0,0.0,1,0,0,0,0,0,0,0,0,63.9,69.42
225,699.84,94.26,1,5.9,476.85,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,89.8,91.45
226,635.26,74.73,1,4.7,443.4,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,88.3,91.83
227,2026.13,283.06,6,17.7,1768.41,0.55,0.0,0.0,0.51,0.56,0.65,0.0,0.37,0.39,3.16,0.0,0.0,4.97,11.35,7.65,0.0,10.04,6.25,1,0,0,0,1,1,0,0,0,66.54,68.37
228,1356.54,194.2,4,12.1,1217.21,0.36,0.0,0.71,0.45,0.0,0.0,0.0,0.0,0.51,9.57,0.0,5.1,5.77,0.0,0.0,0.0,0.0,10.24,1,0,1,0,0,0,0,0,1,75.66,78.91
229,262.22,36.83,1,2.3,246.49,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.94,95.21
